chr5	181892717	181897344	ENSG00000237094[6,7,2]	0	+	181897344	181897344	0	2	243,233,	0,4394,	chr5	181892418	181895209	retro_human_9324|AC138035.3-1|processed_pseudogene	0	-	CICP15	2492
chr1	1106379	1107901	ENSG00000269737[1,1,1]	0	+	1106379	1106379	0	1	1522,	0,	chr1	1106429	1107851	AL691432.1-201|transcribed_processed_pseudogene	0	+	LOC100288379	1422
chr1	1106379	1107901	ENSG00000269737[1,1,1]	0	+	1106379	1106379	0	1	1522,	0,	chr1	1107714	1108837	retro_human_6554|AL691432.1-202|transcribed_processed_pseudogene	0	+	LOC100288379	187
chr1	1106548	1108482	ENSG00000269737[3,1,3]	0	+	1106548	1106548	0	1	1934,	0,	chr1	1106429	1107851	AL691432.1-201|transcribed_processed_pseudogene	0	+	LOC100288379	1303
chr1	1106548	1108482	ENSG00000269737[3,1,3]	0	+	1106548	1106548	0	1	1934,	0,	chr1	1107714	1108837	retro_human_6554|AL691432.1-202|transcribed_processed_pseudogene	0	+	LOC100288379	768
chr1	1159155	1180410	ENSG00000215790[2,3,1]	0	-	1159784	1173931	0	7	635,146,128,136,469,418,319,	0,9911,13539,14140,14454,19463,20936,	chr1	1166926	1170356	AL031282.1-203|transcribed_processed_pseudogene	0	+	LOC100129381,SLC35E2A	3430
chr1	1159155	1180410	ENSG00000215790[2,3,1]	0	-	1159784	1173931	0	7	635,146,128,136,469,418,319,	0,9911,13539,14140,14454,19463,20936,	chr1	1158879	1170354	AL031282.1-201|transcribed_processed_pseudogene	0	+	LOC100129381,SLC35E2A	11199
chr1	1159155	1180410	ENSG00000215790[2,3,1]	0	-	1159784	1173931	0	7	635,146,128,136,469,418,319,	0,9911,13539,14140,14454,19463,20936,	chr1	1158982	1166277	AL031282.1-202|transcribed_processed_pseudogene	0	+	SLC35E2A	7122
chr1	1161702	1180410	ENSG00000215790[2,5,5]	0	-	1164020	1173931	255	6	2345,146,128,136,469,319,	0,7364,10992,11593,11907,18389,	chr1	1166926	1170356	AL031282.1-203|transcribed_processed_pseudogene	0	+	LOC100129381,SLC35E2A	3430
chr1	1161702	1180410	ENSG00000215790[2,5,5]	0	-	1164020	1173931	255	6	2345,146,128,136,469,319,	0,7364,10992,11593,11907,18389,	chr1	1158879	1170354	AL031282.1-201|transcribed_processed_pseudogene	0	+	LOC100129381,SLC35E2A	8652
chr1	1161702	1180410	ENSG00000215790[2,5,5]	0	-	1164020	1173931	255	6	2345,146,128,136,469,319,	0,7364,10992,11593,11907,18389,	chr1	1158982	1166277	AL031282.1-202|transcribed_processed_pseudogene	0	+	SLC35E2A	4575
chr1	1161702	1180410	ENSG00000215790[2,6,5]	0	-	1164020	1173931	255	7	2345,146,128,136,469,418,319,	0,7364,10992,11593,11907,16916,18389,	chr1	1166926	1170356	AL031282.1-203|transcribed_processed_pseudogene	0	+	LOC100129381,SLC35E2A	3430
chr1	1161702	1180410	ENSG00000215790[2,6,5]	0	-	1164020	1173931	255	7	2345,146,128,136,469,418,319,	0,7364,10992,11593,11907,16916,18389,	chr1	1158879	1170354	AL031282.1-201|transcribed_processed_pseudogene	0	+	LOC100129381,SLC35E2A	8652
chr1	1161702	1180410	ENSG00000215790[2,6,5]	0	-	1164020	1173931	255	7	2345,146,128,136,469,418,319,	0,7364,10992,11593,11907,16916,18389,	chr1	1158982	1166277	AL031282.1-202|transcribed_processed_pseudogene	0	+	SLC35E2A	4575
chr1	1161702	1180410	ENSG00000215790[2,2,5]	0	-	1166830	1173931	0	6	5194,146,128,136,469,319,	0,7364,10992,11593,11907,18389,	chr1	1166926	1170356	AL031282.1-203|transcribed_processed_pseudogene	0	+	LOC100129381,SLC35E2A	3430
chr1	1161702	1180410	ENSG00000215790[2,2,5]	0	-	1166830	1173931	0	6	5194,146,128,136,469,319,	0,7364,10992,11593,11907,18389,	chr1	1158879	1170354	AL031282.1-201|transcribed_processed_pseudogene	0	+	LOC100129381,SLC35E2A	8652
chr1	1161702	1180410	ENSG00000215790[2,2,5]	0	-	1166830	1173931	0	6	5194,146,128,136,469,319,	0,7364,10992,11593,11907,18389,	chr1	1158982	1166277	AL031282.1-202|transcribed_processed_pseudogene	0	+	SLC35E2A	4575
chr1	1166150	1170051	ENSG00000215790[3,4,4]	0	-	1166830	1169591	0	3	746,146,467,	0,2916,3434,	chr1	1166926	1170356	AL031282.1-203|transcribed_processed_pseudogene	0	+	LOC100129381,SLC35E2A	3125
chr1	1166150	1170051	ENSG00000215790[3,4,4]	0	-	1166830	1169591	0	3	746,146,467,	0,2916,3434,	chr1	1158879	1170354	AL031282.1-201|transcribed_processed_pseudogene	0	+	LOC100129381,SLC35E2A	3901
chr1	1789620	1790392	ENSG00000269896[3,1,1]	0	-	1790162	1790348	0	1	772,	0,	chr1	1789670	1792078	AL513477.1-201|transcribed_processed_pseudogene	0	-	LOC100129534	722
chr1	1789620	1792128	ENSG00000269896[2,1,1]	0	-	1790613	1791237	0	1	2508,	0,	chr1	1789670	1792078	AL513477.1-201|transcribed_processed_pseudogene	0	-	LOC100129534	2408
chr1	1790062	1790392	ENSG00000269896[3,1,3]	0	-	1790162	1790348	0	1	330,	0,	chr1	1789670	1792078	AL513477.1-201|transcribed_processed_pseudogene	0	-	LOC100129534	330
chr1	1790851	1791165	ENSG00000269896[1,1,2]	0	-	1790851	1790851	0	1	314,	0,	chr1	1789670	1792078	AL513477.1-201|transcribed_processed_pseudogene	0	-	LOC100129534	314
chr1	1790851	1791165	ENSG00000269896[1,1,2]	0	-	1790851	1790851	0	1	314,	0,	chr1	1790901	1791115	AL513477.1-202|transcribed_processed_pseudogene	0	-	LOC100129534	214
chr1	2028636	2030440	ENSG00000157870[3,12,3]	0	+	2030084	2030414	0	3	304,52,406,	0,749,1398,	chr1	2028748	2028972	retro_human_6557	0	+	PRXL2B	224
chr1	6361957	6362343	ENSG00000227950[1,1,1]	0	-	6361957	6361957	0	1	386,	0,	chr1	6362007	6362293	retro_human_10364|AL590128.1-201|processed_pseudogene	0	-	RPL37P9,LOC124903832	286
chr1	9112715	9113374	ENSG00000231181[1,1,1]	0	+	9112765	9113167	0	1	659,	0,	chr1	9112765	9113324	retro_human_7186|AL954705.1-201|processed_pseudogene	0	+	RPL9P11	559
chr1	9597448	9597885	ENSG00000224340[1,1,1]	0	-	9597448	9597448	0	1	437,	0,	chr1	9597498	9597835	AL590639.1-201|processed_pseudogene	0	-	RPL21P21	337
chr1	12722218	12726458	ENSG00000182330[2,3,1]	0	-	12722607	12725325	0	4	948,576,312,128,	0,1862,2820,4112,	chr1	12722650	12723258	retro_human_5702	0	-	PRAMEF8	608
chr1	16698915	16700204	ENSG00000238142[1,6,3]	0	-	16698915	16698915	0	2	298,228,	0,1061,	chr1	16699523	16700031	BX284668.4-201|processed_pseudogene	0	+	LOC105376805,LOC107985101	508
chr1	16698915	16700204	ENSG00000238142[1,4,3]	0	-	16698915	16698915	0	2	298,560,	0,729,	chr1	16699523	16700031	BX284668.4-201|processed_pseudogene	0	+	LOC105376805,LOC107985101	508
chr1	16698915	16700204	ENSG00000238142[1,7,3]	0	-	16698915	16698915	0	2	295,228,	0,1061,	chr1	16699523	16700031	BX284668.4-201|processed_pseudogene	0	+	LOC105376805,LOC107985101	508
chr1	19431507	19432062	ENSG00000226396[1,1,1]	0	+	19431795	19431927	0	1	555,	0,	chr1	19431557	19432012	retro_human_8925|AL031727.1-201|processed_pseudogene	0	+	RPS14P3	455
chr1	21731860	21732443	ENSG00000232037[1,1,1]	0	+	21731860	21731860	0	1	583,	0,	chr1	21731910	21732393	retro_human_8920|AL590556.1-201|processed_pseudogene	0	+	RPL21P29	483
chr1	21854269	21854591	ENSG00000285794[1,1,1]	0	+	21854269	21854269	0	1	322,	0,	chr1	21854319	21854541	AL031281.1-201|transcribed_processed_pseudogene	0	+	LINC00339	222
chr1	21892052	21892640	ENSG00000271428[1,1,1]	0	-	21892052	21892052	0	1	588,	0,	chr1	21892102	21892590	retro_human_5044|MPHOSPH6P1-201|processed_pseudogene	0	-	LOC124903873	488
chr1	25234957	25235535	ENSG00000238084[1,1,1]	0	+	25234957	25234957	0	1	578,	0,	chr1	25235007	25235485	retro_human_9504|AL031284.1-201|processed_pseudogene	0	+	SDHDP7	478
chr1	26100466	26100924	ENSG00000270733[1,1,1]	0	-	26100466	26100466	0	1	458,	0,	chr1	26100516	26100874	retro_human_5481|AL355877.1-201|processed_pseudogene	0	-	MRPS6P1	358
chr1	26292625	26293260	ENSG00000223583[1,1,1]	0	-	26292625	26292625	0	1	635,	0,	chr1	26292675	26293210	retro_human_5482|AL513365.1-201|processed_pseudogene	0	-	RPL17P9	535
chr1	27490679	27490971	ENSG00000235912[1,1,1]	0	+	27490679	27490679	0	1	292,	0,	chr1	27490729	27490921	AL031729.1-201|processed_pseudogene	0	+	LOC729973	192
chr1	28434113	28437463	ENSG00000188060[1,2,1]	0	+	28435763	28436078	0	2	250,1806,	0,1544,	chr1	28434497	28436063	retro_human_10757	0	+	RAB42	1566
chr1	28434408	28437463	ENSG00000188060[2,1,1]	0	+	28434475	28436078	0	2	300,1806,	0,1249,	chr1	28434497	28436063	retro_human_10757	0	+	RAB42	1566
chr1	28434408	28436314	ENSG00000188060[2,1,2]	0	+	28434475	28436078	0	2	300,657,	0,1249,	chr1	28434497	28436063	retro_human_10757	0	+	RAB42	1566
chr1	28434608	28437463	ENSG00000188060[3,1,1]	0	+	28435763	28436078	0	2	100,1806,	0,1049,	chr1	28434497	28436063	retro_human_10757	0	+	RAB42	1455
chr1	28824182	28824613	ENSG00000225616[1,1,1]	0	-	28824182	28824182	0	1	431,	0,	chr1	28824232	28824563	retro_human_11001|AL138785.1-201|processed_pseudogene	0	-	RPL27P4	331
chr1	33141899	33143617	ENSG00000160094[3,5,4]	0	+	33143220	33143406	0	2	158,437,	0,1281,	chr1	33143179	33143514	retro_human_82	0	+	ZNF362	335
chr1	35942889	35946952	ENSG00000232862[2,2,1]	0	-	35942889	35942889	0	3	1496,177,101,	0,2210,3962,	chr1	35943193	35944091	retro_human_2325|AL138787.1-202|transcribed_processed_pseudogene	0	-	LOC100128093	898
chr1	35942889	35946952	ENSG00000232862[2,2,1]	0	-	35942889	35942889	0	3	1496,177,101,	0,2210,3962,	chr1	35942939	35946902	AL138787.1-201|transcribed_processed_pseudogene	0	-	LOC100128093	3963
chr1	35943143	35944141	ENSG00000232862[1,1,2]	0	-	35943143	35943143	0	1	998,	0,	chr1	35943193	35944091	retro_human_2325|AL138787.1-202|transcribed_processed_pseudogene	0	-	LOC100128093	898
chr1	35943143	35944141	ENSG00000232862[1,1,2]	0	-	35943143	35943143	0	1	998,	0,	chr1	35942939	35946902	AL138787.1-201|transcribed_processed_pseudogene	0	-	LOC100128093	998
chr1	37420947	37421300	ENSG00000237749[1,1,1]	0	+	37420947	37420947	0	1	353,	0,	chr1	37420997	37421250	retro_human_11097|AL034379.1-201|processed_pseudogene	0	+	RPS27P9	253
chr1	37707820	37708611	ENSG00000235673[1,1,1]	0	+	37707820	37707820	0	1	791,	0,	chr1	37707870	37708561	retro_human_11099|AL929472.4-201|processed_pseudogene	0	+	RPS2P13	691
chr1	38251020	38251704	ENSG00000275350[1,1,1]	0	-	38251020	38251020	0	1	684,	0,	chr1	38251070	38251654	AL513479.1-201|processed_pseudogene	0	-	TUBB6P1	584
chr1	39382962	39385067	ENSG00000237624[2,1,2]	0	+	39383323	39384100	0	1	2105,	0,	chr1	39383324	39384852	retro_human_11094	0	+	OXCT2P1	1528
chr1	39383273	39385067	ENSG00000237624[1,1,2]	0	+	39383323	39384100	0	1	1794,	0,	chr1	39383324	39384852	retro_human_11094	0	+	OXCT2P1	1528
chr1	39383273	39384908	ENSG00000237624[1,1,1]	0	+	39383323	39384100	0	1	1635,	0,	chr1	39383324	39384852	retro_human_11094	0	+	OXCT2P1	1528
chr1	39587399	39588067	ENSG00000225333[1,1,1]	0	+	39587399	39587399	0	1	668,	0,	chr1	39587449	39588017	retro_human_11093|AL035404.1-201|processed_pseudogene	0	+	LOC100128091	568
chr1	39832076	39832901	ENSG00000228477[1,1,1]	0	+	39832173	39832848	0	1	825,	0,	chr1	39832126	39832851	retro_human_11095|AL663070.1-201|processed_pseudogene	0	+	RPS2P12	725
chr1	40132099	40132511	ENSG00000231296[1,1,1]	0	-	40132099	40132099	0	1	412,	0,	chr1	40132149	40132461	AL050341.1-201|processed_pseudogene	0	-	ZMPSTE24	312
chr1	42695985	42715522	ENSG00000164010[2,11,1]	0	+	42700926	42710530	255	11	229,90,348,117,29,33,21,21,27,27,2526,	0,4936,5260,9534,10226,11652,13395,14527,14646,14764,17011,	chr1	42701332	42703616	retro_human_10713	0	+	ERMAP	2284
chr1	42695985	42715522	ENSG00000164010[2,2,1]	0	+	42700926	42713709	0	11	229,90,348,117,33,33,21,21,27,27,2526,	0,4936,5260,9534,10226,11652,13395,14527,14646,14764,17011,	chr1	42701332	42703616	retro_human_10713	0	+	ERMAP	2284
chr1	42700342	42715522	ENSG00000164010[4,9,1]	0	+	42701430	42713709	0	9	1251,117,33,33,21,21,27,27,2526,	0,5177,5869,7295,9038,10170,10289,10407,12654,	chr1	42701332	42703616	retro_human_10713	0	+	ERMAP	2284
chr1	42712324	42716953	ENSG00000228192[1,4,4]	0	-	42712324	42712324	0	5	169,142,47,174,216,	0,930,1559,2667,4413,	chr1	42712912	42713478	retro_human_10712	0	+	ERMAP	566
chr1	42712324	42716953	ENSG00000228192[1,3,4]	0	-	42712324	42712324	0	5	169,142,47,100,216,	0,930,1559,2667,4413,	chr1	42712912	42713478	retro_human_10712	0	+	ERMAP	566
chr1	43974192	43975711	ENSG00000271647[1,1,1]	0	-	43974192	43974192	0	1	1519,	0,	chr1	43974242	43975661	retro_human_6706|KRT8P47-201|processed_pseudogene	0	-	LOC128966738	1419
chr1	43993041	43993501	ENSG00000233514[1,1,1]	0	-	43993041	43993041	0	1	460,	0,	chr1	43993091	43993451	retro_human_6707|AL356653.1-201|processed_pseudogene	0	-	LOC100129492	360
chr1	45523330	45524218	ENSG00000234329[1,1,1]	0	-	45523335	45523695	0	1	888,	0,	chr1	45523380	45524168	retro_human_891|AL604028.2-201|processed_pseudogene	0	-	RPL7AP16	788
chr1	45658410	45659191	ENSG00000236111[1,1,1]	0	+	45658410	45658410	0	1	781,	0,	chr1	45658460	45659141	retro_human_6385|AL603882.1-201|processed_pseudogene	0	+	RPL6P1	681
chr1	46060603	46063232	ENSG00000117472[2,20,1]	0	+	46060892	46062750	255	7	301,207,75,99,156,84,527,	0,807,1210,1401,1576,1841,2102,	chr1	46061417	46061704	retro_human_5046	0	+	TSPAN1	287
chr1	48314631	48315988	ENSG00000235105[1,1,1]	0	+	48314631	48314631	0	1	1357,	0,	chr1	48314681	48315938	retro_human_603|AL356968.2-201|processed_pseudogene	0	+	LOC644462	1257
chr1	48375980	48376554	ENSG00000232514[1,1,1]	0	-	48375980	48375980	0	1	574,	0,	chr1	48376030	48376504	retro_human_6081|AL356968.1-201|processed_pseudogene	0	-	RPL21P25	474
chr1	50660205	50661116	ENSG00000230585[1,1,1]	0	+	50660205	50660205	0	1	911,	0,	chr1	50660255	50661066	retro_human_604|PHBP12-201|processed_pseudogene	0	+	PHB1P12,FAF1	811
chr1	51130458	51131428	ENSG00000233406[1,1,1]	0	-	51130458	51130458	0	1	970,	0,	chr1	51130508	51131378	retro_human_6076|AL162430.1-201|processed_pseudogene	0	-	RPS2P8	870
chr1	51252131	51253186	ENSG00000232027[1,1,1]	0	+	51252131	51252131	0	1	1055,	0,	chr1	51252181	51253136	retro_human_607|AL671986.1-201|processed_pseudogene	0	+	LOC100422413	955
chr1	52801887	52802162	ENSG00000230953[1,1,1]	0	+	52801887	52801887	0	1	275,	0,	chr1	52801937	52802112	retro_human_5992|AC099677.1-201|processed_pseudogene	0	+	LOC112268226	175
chr1	52874670	52875272	ENSG00000236360[1,1,1]	0	-	52874670	52874670	0	1	602,	0,	chr1	52874720	52875222	retro_human_6471|RRAS2P1-201|processed_pseudogene	0	-	RRAS2P1,SCP2	502
chr1	53319222	53321857	ENSG00000236253[4,1,3]	0	-	53319222	53319222	0	1	2635,	0,	chr1	53319272	53321803	retro_human_6472|SLC25A3P1-204|transcribed_processed_pseudogene	0	-	SLC25A3P1	2531
chr1	53319222	53321857	ENSG00000236253[4,1,3]	0	-	53319222	53319222	0	1	2635,	0,	chr1	53320607	53322258	SLC25A3P1-206|transcribed_processed_pseudogene	0	-	LOC105378733,SLC25A3P1	1250
chr1	53320557	53321589	ENSG00000236253[1,1,2]	0	-	53320557	53320557	0	1	1032,	0,	chr1	53319272	53321803	retro_human_6472|SLC25A3P1-204|transcribed_processed_pseudogene	0	-	SLC25A3P1	1032
chr1	53320557	53321589	ENSG00000236253[1,1,2]	0	-	53320557	53320557	0	1	1032,	0,	chr1	53320607	53322258	SLC25A3P1-206|transcribed_processed_pseudogene	0	-	LOC105378733,SLC25A3P1	982
chr1	53972708	53973046	ENSG00000225183[1,1,1]	0	+	53972818	53972920	0	1	338,	0,	chr1	53972758	53972996	retro_human_250|AL353898.1-201|processed_pseudogene	0	+	COX7BP3	238
chr1	57926692	57928239	ENSG00000229887[1,1,1]	0	-	57926692	57926692	0	1	1547,	0,	chr1	57927031	57928142	retro_human_6464	0	-	HNRNPA1P6	1111
chr1	57926978	57928239	ENSG00000229887[1,1,2]	0	-	57926978	57926978	0	1	1261,	0,	chr1	57927031	57928142	retro_human_6464	0	-	HNRNPA1P6	1111
chr1	58508759	58509549	ENSG00000185839[1,1,1]	0	-	58508759	58508759	0	1	790,	0,	chr1	58508809	58509499	retro_human_2321|AL035411.1-201|processed_pseudogene	0	-	AK2P1	690
chr1	58877945	58878864	ENSG00000228121[1,1,1]	0	+	58877945	58877945	0	1	919,	0,	chr1	58877995	58878814	retro_human_245|PHBP3-201|processed_pseudogene	0	+	PHB1P3	819
chr1	76191476	76192240	ENSG00000223905[1,1,1]	0	-	76191476	76191476	0	1	764,	0,	chr1	76191526	76192190	retro_human_8964|AC103592.1-201|processed_pseudogene	0	-	LOC100418965	664
chr1	76967243	76967898	ENSG00000226084[1,1,1]	0	+	76967243	76967243	0	1	655,	0,	chr1	76967293	76967848	retro_human_6608|AC113935.1-201|processed_pseudogene	0	+	RPL17P6	555
chr1	76967559	76967898	ENSG00000226084[2,1,1]	0	+	76967559	76967559	0	1	339,	0,	chr1	76967293	76967848	retro_human_6608|AC113935.1-201|processed_pseudogene	0	+	RPL17P6	289
chr1	77649622	77650643	ENSG00000219201[1,1,1]	0	-	77649622	77649622	0	1	1021,	0,	chr1	77649672	77650593	retro_human_1447|AC138392.1-201|processed_pseudogene	0	-	LOC653631	921
chr1	77882241	77883107	ENSG00000213561[1,1,1]	0	-	77882241	77882241	0	1	866,	0,	chr1	77882291	77883057	retro_human_1448|AC103591.2-201|processed_pseudogene	0	-	LOC100131495	766
chr1	78505076	78505600	ENSG00000238015[1,1,1]	0	+	78505076	78505076	0	1	524,	0,	chr1	78505126	78505550	retro_human_6613|AC104837.2-201|processed_pseudogene	0	+	RPL23P3	424
chr1	81046435	81047178	ENSG00000235089[1,1,1]	0	+	81046435	81046435	0	1	743,	0,	chr1	81046485	81047128	retro_human_1195|AL357632.1-201|processed_pseudogene	0	+	RPL10AP4	643
chr1	81433680	81434129	ENSG00000234683[1,1,1]	0	-	81433680	81433680	0	1	449,	0,	chr1	81433729	81434079	retro_human_7300|AL138799.2-201|processed_pseudogene	0	-	RPS20P7	350
chr1	86624890	86625545	ENSG00000230721[1,1,1]	0	+	86624890	86624890	0	1	655,	0,	chr1	86624940	86625495	retro_human_6213|AL049597.1-201|processed_pseudogene	0	+	RPL17P5	555
chr1	91444713	91444964	ENSG00000229067[1,1,1]	0	+	91444713	91444713	0	1	251,	0,	chr1	91444763	91444914	retro_human_811|AL714022.1-201|processed_pseudogene	0	+	RPL39P13	151
chr1	92047961	92048905	ENSG00000226773[1,1,1]	0	+	92047961	92047961	0	1	944,	0,	chr1	92048011	92048855	AL663109.1-201|processed_pseudogene	0	+	LOC100419803	844
chr1	92775848	92779350	ENSG00000229052[1,1,2]	0	+	92775848	92775848	0	1	3502,	0,	chr1	92775898	92779300	retro_human_810|AL449283.1-201|transcribed_processed_pseudogene	0	+	LOC100127934	3402
chr1	92775848	92779350	ENSG00000229052[1,1,2]	0	+	92775848	92775848	0	1	3502,	0,	chr1	92776547	92777293	AL449283.1-202|transcribed_processed_pseudogene	0	+	LOC100127934	746
chr1	93036284	93036703	ENSG00000237003[1,1,1]	0	-	93036284	93036284	0	1	419,	0,	chr1	93036334	93036655	retro_human_4418|AC126124.2-201|processed_pseudogene	0	-	RPL36AP11	321
chr1	93124502	93124771	ENSG00000229567[1,1,1]	0	-	93124502	93124502	0	1	269,	0,	chr1	93124552	93124721	AL139421.1-201|processed_pseudogene	0	-	LOC100130531	169
chr1	94464347	94668406	ENSG00000224081[2,9,5]	0	-	94464347	94464347	0	5	770,1891,122,183,406,	0,6417,22128,63137,203653,	chr1	94461859	94668322	SLC44A3-AS1-215|transcribed_processed_pseudogene	0	-	SLC44A3-AS1,LOC105378861,KATNBL1P2,PGBD4P7,MIR378G	203975
chr1	94464347	94668406	ENSG00000224081[2,9,5]	0	-	94464347	94464347	0	5	770,1891,122,183,406,	0,6417,22128,63137,203653,	chr1	94464398	94668356	SLC44A3-AS1-219|transcribed_processed_pseudogene	0	-	SLC44A3-AS1,LOC105378861,KATNBL1P2,PGBD4P7,MIR378G	203958
chr1	94464347	94668406	ENSG00000224081[2,9,5]	0	-	94464347	94464347	0	5	770,1891,122,183,406,	0,6417,22128,63137,203653,	chr1	94464422	94668311	SLC44A3-AS1-217|transcribed_processed_pseudogene	0	-	SLC44A3-AS1,LOC105378861,KATNBL1P2,PGBD4P7,MIR378G	203889
chr1	94464347	94668406	ENSG00000224081[2,9,5]	0	-	94464347	94464347	0	5	770,1891,122,183,406,	0,6417,22128,63137,203653,	chr1	94464435	94668104	SLC44A3-AS1-218|transcribed_processed_pseudogene	0	-	SLC44A3-AS1,LOC105378861,KATNBL1P2,PGBD4P7,MIR378G	203669
chr1	94464347	94668406	ENSG00000224081[2,9,5]	0	-	94464347	94464347	0	5	770,1891,122,183,406,	0,6417,22128,63137,203653,	chr1	94464437	94668202	SLC44A3-AS1-216|transcribed_processed_pseudogene	0	-	SLC44A3-AS1,LOC105378861,KATNBL1P2,PGBD4P7,MIR378G	203765
chr1	94464347	94668406	ENSG00000224081[2,9,5]	0	-	94464347	94464347	0	5	770,1891,122,183,406,	0,6417,22128,63137,203653,	chr1	94464451	94703452	SLC44A3-AS1-213|transcribed_processed_pseudogene	0	-	SLC44A3-AS1,LOC105378861,KATNBL1P2,PGBD4P7,MIR378G,SLC44A3	203955
chr1	94464347	94668406	ENSG00000224081[2,9,5]	0	-	94464347	94464347	0	5	770,1891,122,183,406,	0,6417,22128,63137,203653,	chr1	94486499	94668141	SLC44A3-AS1-209|transcribed_processed_pseudogene	0	-	KATNBL1P2,SLC44A3-AS1,PGBD4P7,MIR378G	181642
chr1	94464347	94668406	ENSG00000224081[2,9,5]	0	-	94464347	94464347	0	5	770,1891,122,183,406,	0,6417,22128,63137,203653,	chr1	94505585	94668326	SLC44A3-AS1-210|transcribed_processed_pseudogene	0	-	SLC44A3-AS1,PGBD4P7,MIR378G	162741
chr1	94464347	94668406	ENSG00000224081[2,9,5]	0	-	94464347	94464347	0	5	770,1891,122,183,406,	0,6417,22128,63137,203653,	chr1	94520953	94668237	SLC44A3-AS1-207|transcribed_processed_pseudogene	0	-	PGBD4P7,SLC44A3-AS1,MIR378G	147284
chr1	94464347	94668406	ENSG00000224081[2,9,5]	0	-	94464347	94464347	0	5	770,1891,122,183,406,	0,6417,22128,63137,203653,	chr1	94521185	94668264	SLC44A3-AS1-203|transcribed_processed_pseudogene	0	-	PGBD4P7,SLC44A3-AS1,MIR378G	147079
chr1	94464347	94668406	ENSG00000224081[2,9,5]	0	-	94464347	94464347	0	5	770,1891,122,183,406,	0,6417,22128,63137,203653,	chr1	94527484	94668255	SLC44A3-AS1-201|transcribed_processed_pseudogene	0	-	SLC44A3-AS1,MIR378G	140771
chr1	94464347	94668406	ENSG00000224081[2,9,5]	0	-	94464347	94464347	0	5	770,1891,122,183,406,	0,6417,22128,63137,203653,	chr1	94527639	94668264	SLC44A3-AS1-202|transcribed_processed_pseudogene	0	-	SLC44A3-AS1,MIR378G	140625
chr1	94464347	94668406	ENSG00000224081[2,9,5]	0	-	94464347	94464347	0	5	770,1891,122,183,406,	0,6417,22128,63137,203653,	chr1	94579763	94668237	SLC44A3-AS1-214|transcribed_processed_pseudogene	0	-	SLC44A3-AS1,MIR378G	88474
chr1	94464347	94668406	ENSG00000224081[2,10,5]	0	-	94464347	94464347	0	6	770,182,731,122,183,406,	0,6417,7577,22128,63137,203653,	chr1	94461859	94668322	SLC44A3-AS1-215|transcribed_processed_pseudogene	0	-	SLC44A3-AS1,LOC105378861,KATNBL1P2,PGBD4P7,MIR378G	203975
